time,open,high,low,close,volume
2017-04-26,1.3880000114440918,2.0450000762939453,1.375,1.875,2814212.0
2017-04-27,1.965000033378601,1.965000033378601,1.5099999904632568,1.7000000476837158,1228279.0
2017-04-28,1.850000023841858,1.850000023841858,1.5080000162124634,1.7000000476837158,428326.0
2017-05-02,1.7999999523162842,1.7999999523162842,1.5,1.7000000476837158,309000.0
2017-05-03,1.5,1.7070000171661377,1.5,1.649999976158142,142935.0
2017-05-04,1.649999976158142,1.649999976158142,1.649999976158142,1.649999976158142,0.0
2017-05-05,1.649999976158142,1.649999976158142,1.649999976158142,1.649999976158142,0.0
2017-05-08,1.5,1.5,1.5,1.649999976158142,7020.0
2017-05-09,1.5,1.5,1.5,1.625,100000.0
2017-05-10,1.625,1.625,1.625,1.625,0.0
2017-05-11,1.5,1.600000023841858,1.5,1.625,193250.0
2017-05-12,1.4800000190734863,1.600000023841858,1.4800000190734863,1.625,392824.0
2017-05-15,1.5,1.5499999523162842,1.5,1.524999976158142,52214.0
2017-05-16,1.5,1.5,1.5,1.524999976158142,100100.0
2017-05-17,1.524999976158142,1.524999976158142,1.3799999952316284,1.4249999523162842,154377.0
2017-05-18,1.3799999952316284,1.7999999523162842,1.350000023841858,1.4500000476837158,3636197.0
2017-05-19,1.4049999713897705,1.5,1.375,1.4249999523162842,2492582.0
2017-05-22,1.350000023841858,1.4700000286102295,1.2999999523162842,1.375,766250.0
2017-05-23,1.399999976158142,1.399999976158142,1.2999999523162842,1.350000023841858,2493096.0
2017-05-24,1.375,1.375,1.2999999523162842,1.350000023841858,200000.0
2017-05-25,1.3799999952316284,1.3799999952316284,1.25,1.3250000476837158,2284292.0
2017-05-26,1.125,1.3009999990463257,1.125,1.3250000476837158,469366.0
2017-05-30,1.2649999856948853,1.3450000286102295,1.2100000381469727,1.2999999523162842,3081412.0
2017-05-31,1.2100000381469727,1.215000033378601,1.2100000381469727,1.274999976158142,212000.0
2017-06-01,1.340000033378601,1.340000033378601,1.340000033378601,1.274999976158142,59018.0
2017-06-02,1.340000033378601,1.3799999952316284,1.2999999523162842,1.2999999523162842,1045486.0
2017-06-05,1.3600000143051147,1.3600000143051147,1.3600000143051147,1.2999999523162842,43202.0
2017-06-06,1.2999999523162842,1.2999999523162842,1.2999999523162842,1.2999999523162842,0.0
2017-06-07,1.350000023841858,1.350000023841858,1.350000023841858,1.2999999523162842,75485.0
2017-06-08,1.2999999523162842,1.2999999523162842,1.2999999523162842,1.2999999523162842,0.0
2017-06-09,1.350000023841858,1.350000023841858,1.125,1.225000023841858,791251.0
2017-06-12,1.2899999618530273,1.3250000476837158,1.1549999713897705,1.25,219029.0
2017-06-13,1.156000018119812,1.156000018119812,1.1549999713897705,1.25,20036.0
2017-06-14,1.2899999618530273,1.2899999618530273,1.2899999618530273,1.25,34690.0
2017-06-15,1.2899999618530273,1.2899999618530273,1.1549999713897705,1.25,62074.0
2017-06-16,1.1549999713897705,1.2400000095367432,1.0499999523162842,1.125,306957.0
2017-06-19,1.125,1.125,1.125,1.125,0.0
2017-06-20,1.125,1.125,1.125,1.125,0.0
2017-06-21,1.0199999809265137,1.2400000095367432,1.0130000114440918,1.125,143185.0
2017-06-22,1.2289999723434448,1.2289999723434448,1.0260000228881836,1.125,975487.0
2017-06-23,1.034999966621399,1.034999966621399,1.031000018119812,1.0750000476837158,200901.0
2017-06-26,1.031000018119812,1.031000018119812,1.031000018119812,1.031000018119812,8500.0
2017-06-27,0.9810000061988831,0.9810000061988831,0.9810000061988831,0.9810000061988831,60000.0
2017-06-28,1.0499999523162842,1.0499999523162842,1.0499999523162842,1.0499999523162842,0.0
2017-06-29,1.100000023841858,1.100000023841858,0.9599999785423279,1.024999976158142,412629.0
2017-06-30,0.9649999737739563,0.9649999737739563,0.9649999737739563,1.024999976158142,87505.0
2017-07-03,0.949999988079071,0.9549999833106995,0.949999988079071,1.024999976158142,45791.0
2017-07-04,1.0449999570846558,1.0449999570846558,1.0449999570846558,1.024999976158142,80388.0
2017-07-05,0.949999988079071,0.9549999833106995,0.949999988079071,0.9750000238418579,600000.0
2017-07-06,0.9700000286102295,0.9800000190734863,0.9700000286102295,0.9750000238418579,5500000.0
2017-07-07,0.9700000286102295,0.9800000190734863,0.9700000286102295,0.9750000238418579,3745276.0
2017-07-10,1.0,1.0,0.9649999737739563,0.9750000238418579,280158.0
2017-07-11,0.9750000238418579,0.9750000238418579,0.9750000238418579,0.9750000238418579,0.0
2017-07-12,1.0,1.0950000286102295,1.0,1.0499999523162842,280600.0
2017-07-13,1.100000023841858,1.2200000286102295,1.100000023841858,1.125,98001.0
2017-07-14,1.125,1.125,1.125,1.125,0.0
2017-07-17,1.2400000095367432,1.2400000095367432,1.2400000095367432,1.125,39435.0
2017-07-18,1.2400000095367432,1.2400000095367432,1.2400000095367432,1.125,10000.0
2017-07-19,1.2400000095367432,1.25,1.2400000095367432,1.2000000476837158,279509.0
2017-07-20,1.149999976158142,1.149999976158142,1.149999976158142,1.2000000476837158,50000.0
2017-07-21,1.149999976158142,1.25,1.149999976158142,1.2000000476837158,46701.0
2017-07-24,1.25,1.25,1.2000000476837158,1.2000000476837158,927200.0
2017-07-25,1.2480000257492065,1.2480000257492065,1.2480000257492065,1.2000000476837158,8016.0
2017-07-26,1.149999976158142,1.149999976158142,1.149999976158142,1.2000000476837158,41954.0
2017-07-27,1.246999979019165,1.246999979019165,1.246999979019165,1.2000000476837158,7280.0
2017-07-28,1.149999976158142,1.149999976158142,1.149999976158142,1.2000000476837158,14250.0
2017-07-31,1.2999999523162842,1.2999999523162842,1.149999976158142,1.274999976158142,2680000.0
2017-08-01,1.274999976158142,1.274999976158142,1.274999976158142,1.274999976158142,0.0
2017-08-02,1.350000023841858,1.350000023841858,1.2000000476837158,1.274999976158142,155111.0
2017-08-03,1.1749999523162842,1.1749999523162842,1.1749999523162842,1.274999976158142,250000.0
2017-08-04,1.2999999523162842,1.2999999523162842,1.149999976158142,1.274999976158142,120872.0
2017-08-07,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.274999976158142,125000.0
2017-08-08,1.274999976158142,1.274999976158142,1.274999976158142,1.274999976158142,0.0
2017-08-09,1.284999966621399,1.3250000476837158,1.274999976158142,1.274999976158142,1730000.0
2017-08-10,1.319000005722046,1.319000005722046,1.149999976158142,1.274999976158142,41753.0
2017-08-11,1.149999976158142,1.2979999780654907,1.149999976158142,1.274999976158142,1194990.0
2017-08-14,1.399999976158142,1.399999976158142,1.2000000476837158,1.274999976158142,1439522.0
2017-08-15,1.274999976158142,1.274999976158142,1.274999976158142,1.274999976158142,0.0
2017-08-16,1.274999976158142,1.274999976158142,1.274999976158142,1.274999976158142,0.0
2017-08-17,1.274999976158142,1.274999976158142,1.274999976158142,1.274999976158142,0.0
2017-08-18,1.274999976158142,1.274999976158142,1.274999976158142,1.274999976158142,0.0
2017-08-21,1.274999976158142,1.274999976158142,1.274999976158142,1.274999976158142,0.0
2017-08-22,1.1629999876022339,1.1629999876022339,1.1549999713897705,1.25,546116.0
2017-08-23,1.25,1.25,1.25,1.25,0.0
2017-08-24,1.25,1.25,1.25,1.25,0.0
2017-08-25,1.25,1.25,1.25,1.25,0.0
2017-08-29,1.25,1.25,1.149999976158142,1.25,762281.0
2017-08-30,1.25,1.25,1.25,1.25,2000.0
2017-08-31,1.2489999532699585,1.2489999532699585,1.2400000095367432,1.25,40800.0
2017-09-01,1.159999966621399,1.218999981880188,1.149999976158142,1.25,288283.0
2017-09-04,1.149999976158142,1.149999976158142,1.149999976158142,1.25,27674.0
2017-09-05,1.25,1.25,1.25,1.25,0.0
2017-09-06,1.149999976158142,1.149999976158142,1.100000023841858,1.1749999523162842,1117869.0
2017-09-07,1.149999976158142,1.149999976158142,1.149999976158142,1.1749999523162842,69502.0
2017-09-08,1.1619999408721924,1.1619999408721924,1.1619999408721924,1.1749999523162842,172191.0
2017-09-11,1.159999966621399,1.159999966621399,1.159999966621399,1.1749999523162842,109117.0
2017-09-12,1.149999976158142,1.159999966621399,1.149999976158142,1.1749999523162842,205111.0
2017-09-13,1.159000039100647,1.159000039100647,1.0,1.1749999523162842,2198115.0
2017-09-14,1.1579999923706055,1.1579999923706055,1.1579999923706055,1.1749999523162842,100000.0
2017-09-15,1.149999976158142,1.149999976158142,1.149999976158142,1.125,250000.0
2017-09-18,1.125,1.125,1.125,1.125,0.0
2017-09-19,1.1239999532699585,1.1239999532699585,1.100000023841858,1.125,300000.0
2017-09-20,1.1239999532699585,1.3799999952316284,1.100000023841858,1.3250000476837158,3400354.0
2017-09-21,1.25,1.3700000047683716,1.25,1.3250000476837158,554741.0
2017-09-22,1.25,1.25,1.25,1.3250000476837158,116716.0
2017-09-25,1.3250000476837158,1.3250000476837158,1.3250000476837158,1.3250000476837158,0.0
2017-09-26,1.215000033378601,1.215000033378601,1.215000033378601,1.3250000476837158,70000.0
2017-09-27,1.2999999523162842,1.2999999523162842,1.2999999523162842,1.2999999523162842,0.0
2017-09-28,1.2999999523162842,1.2999999523162842,1.2999999523162842,1.2999999523162842,416322.0
2017-09-29,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.225000023841858,10500.0
2017-10-02,1.149999976158142,1.2000000476837158,1.100000023841858,1.125,3339778.0
2017-10-03,1.1130000352859497,1.1130000352859497,1.1130000352859497,1.125,50000.0
2017-10-04,1.100000023841858,1.100000023841858,1.100000023841858,1.0750000476837158,351514.0
2017-10-05,1.0700000524520874,1.0700000524520874,1.0700000524520874,1.0750000476837158,23364.0
2017-10-06,1.0700000524520874,1.0700000524520874,1.0509999990463257,1.0750000476837158,196776.0
2017-10-09,1.0750000476837158,1.0750000476837158,1.0750000476837158,1.0750000476837158,0.0
2017-10-10,1.0700000524520874,1.0700000524520874,1.0499999523162842,1.0750000476837158,199583.0
2017-10-11,1.0700000524520874,1.0700000524520874,1.0529999732971191,1.0750000476837158,236515.0
2017-10-12,1.0700000524520874,1.0700000524520874,1.0700000524520874,1.0750000476837158,50000.0
2017-10-13,1.0700000524520874,1.0700000524520874,1.0700000524520874,1.0750000476837158,226661.0
2017-10-16,1.0499999523162842,1.0700000524520874,1.0499999523162842,1.0750000476837158,550000.0
2017-10-17,1.0,1.0,0.8999999761581421,0.9750000238418579,4379340.0
2017-10-18,0.9980000257492065,0.9980000257492065,0.9980000257492065,0.9750000238418579,445860.0
2017-10-19,0.9980000257492065,0.9980000257492065,0.925000011920929,0.9750000238418579,3526446.0
2017-10-20,0.9980000257492065,0.9980000257492065,0.9980000257492065,0.9750000238418579,819205.0
2017-10-23,1.0700000524520874,1.0700000524520874,0.949999988079071,0.9750000238418579,4302878.0
2017-10-24,0.9700000286102295,0.9700000286102295,0.9200000166893005,0.925000011920929,657010.0
2017-10-25,0.9200000166893005,0.9300000071525574,0.9200000166893005,0.925000011920929,67879.0
2017-10-26,0.9200000166893005,0.9200000166893005,0.9100000262260437,0.925000011920929,25815.0
2017-10-27,0.9200000166893005,0.9200000166893005,0.9200000166893005,0.925000011920929,30539.0
2017-10-30,0.9700000286102295,0.9700000286102295,0.8999999761581421,0.925000011920929,351804.0
2017-10-31,0.8999999761581421,0.8999999761581421,0.800000011920929,0.824999988079071,2708859.0
2017-11-01,0.8450000286102295,0.8450000286102295,0.800000011920929,0.8500000238418579,1801124.0
2017-11-02,0.8399999737739563,0.8399999737739563,0.8399999737739563,0.8500000238418579,10000.0
2017-11-03,0.8500000238418579,0.8500000238418579,0.8140000104904175,0.824999988079071,3373281.0
2017-11-06,0.8500000238418579,0.8999999761581421,0.8500000238418579,0.875,2500000.0
2017-11-07,0.8999999761581421,0.9399999976158142,0.8999999761581421,0.925000011920929,636006.0
2017-11-08,0.9399999976158142,0.9399999976158142,0.9399999976158142,0.925000011920929,530217.0
2017-11-09,0.8999999761581421,0.902999997138977,0.8500000238418579,0.875,2150000.0
2017-11-10,0.8799999952316284,0.8799999952316284,0.8799999952316284,0.875,1600.0
2017-11-13,0.8799999952316284,0.8799999952316284,0.8799999952316284,0.875,25000.0
2017-11-14,0.8500000238418579,0.8500000238418579,0.800000011920929,0.8149999976158142,3388555.0
2017-11-15,0.8100000023841858,0.8299999833106995,0.8100000023841858,0.8149999976158142,23000.0
2017-11-16,0.8149999976158142,0.8149999976158142,0.8149999976158142,0.8149999976158142,0.0
2017-11-17,0.8299999833106995,0.8299999833106995,0.8100000023841858,0.8149999976158142,136626.0
2017-11-20,0.8149999976158142,0.8149999976158142,0.8149999976158142,0.8149999976158142,0.0
2017-11-21,0.8149999976158142,0.8149999976158142,0.8149999976158142,0.8149999976158142,0.0
2017-11-22,0.8149999976158142,0.8149999976158142,0.8149999976158142,0.8149999976158142,0.0
2017-11-23,0.8149999976158142,0.8149999976158142,0.8149999976158142,0.8149999976158142,0.0
2017-11-24,0.8149999976158142,0.8149999976158142,0.8149999976158142,0.8149999976158142,0.0
2017-11-27,0.8149999976158142,0.8149999976158142,0.8149999976158142,0.8149999976158142,0.0
2017-11-28,0.8090000152587891,0.8500000238418579,0.8050000071525574,0.824999988079071,5366667.0
2017-11-29,0.8500000238418579,0.8899999856948853,0.8500000238418579,0.875,2089149.0
2017-11-30,0.8949999809265137,0.8949999809265137,0.8949999809265137,0.875,16759.0
2017-12-01,0.8899999856948853,0.9470000267028809,0.8700000047683716,0.925000011920929,3289750.0
2017-12-04,0.9490000009536743,0.9490000009536743,0.8600000143051147,0.8999999761581421,794947.0
2017-12-05,0.925000011920929,0.9480000138282776,0.9480000138282776,0.9480000138282776,591760.0
2017-12-06,0.9490000009536743,0.9490000009536743,0.9470000267028809,0.925000011920929,135774.0
2017-12-07,0.9750000238418579,1.024999976158142,0.8700000047683716,0.925000011920929,1487440.0
2017-12-08,0.925000011920929,0.925000011920929,0.925000011920929,0.925000011920929,53486.0
2017-12-11,0.875,0.875,0.875,0.925000011920929,29710.0
2017-12-12,0.875,0.875,0.875,0.925000011920929,213912.0
2017-12-13,0.875,0.8999999761581421,0.875,0.925000011920929,106010.0
2017-12-14,0.9900000095367432,0.9900000095367432,0.9100000262260437,0.949999988079071,629898.0
2017-12-15,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.949999988079071,8800.0
2017-12-18,0.9200000166893005,0.9200000166893005,0.9200000166893005,0.949999988079071,11730.0
2017-12-19,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,0.0
2017-12-20,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.949999988079071,25000.0
2017-12-21,0.9179999828338623,0.9179999828338623,0.9179999828338623,0.949999988079071,100000.0
2017-12-22,0.9179999828338623,0.9179999828338623,0.9179999828338623,0.949999988079071,5449.0
2017-12-27,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.925000011920929,25000.0
2017-12-28,0.925000011920929,0.925000011920929,0.925000011920929,0.925000011920929,0.0
2017-12-29,0.8500000238418579,0.8500000238418579,0.8500000238418579,0.8999999761581421,30000.0
2018-01-02,0.8500000238418579,0.8949999809265137,0.8500000238418579,0.8999999761581421,40269.0
2018-01-03,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.0
2018-01-04,0.8500000238418579,0.8500000238418579,0.8500000238418579,0.875,48659.0
2018-01-05,0.875,0.875,0.875,0.875,0.0
2018-01-08,0.8949999809265137,0.8949999809265137,0.800000011920929,0.824999988079071,5713016.0
2018-01-09,0.8199999928474426,0.8299999833106995,0.8199999928474426,0.824999988079071,430498.0
2018-01-10,0.8109999895095825,0.8109999895095825,0.800000011920929,0.824999988079071,425000.0
2018-01-11,0.8199999928474426,0.8199999928474426,0.8199999928474426,0.824999988079071,200000.0
2018-01-12,0.824999988079071,0.824999988079071,0.824999988079071,0.824999988079071,0.0
2018-01-15,0.7699999809265137,0.800000011920929,0.7699999809265137,0.7749999761581421,905000.0
2018-01-16,0.7730000019073486,0.7730000019073486,0.75,0.7250000238418579,360034.0
2018-01-17,0.75,0.75,0.7110000252723694,0.7250000238418579,181960.0
2018-01-18,0.75,0.800000011920929,0.75,0.7749999761581421,5756385.0
2018-01-19,0.8399999737739563,0.8399999737739563,0.800000011920929,0.824999988079071,2426355.0
2018-01-22,0.8230000138282776,0.8799999952316284,0.800000011920929,0.824999988079071,6119714.0
2018-01-23,0.8500000238418579,0.8500000238418579,0.8500000238418579,0.824999988079071,454568.0
2018-01-24,0.8500000238418579,0.8500000238418579,0.8500000238418579,0.824999988079071,1218432.0
2018-01-25,0.8500000238418579,0.8500000238418579,0.7850000262260437,0.800000011920929,10365859.0
2018-01-26,0.7720000147819519,0.800000011920929,0.75,0.7749999761581421,1223921.0
2018-01-29,0.800000011920929,0.800000011920929,0.753000020980835,0.7749999761581421,1158386.0
2018-01-30,0.7979999780654907,0.7979999780654907,0.7919999957084656,0.7749999761581421,249357.0
2018-01-31,0.7919999957084656,0.7919999957084656,0.7919999957084656,0.7749999761581421,133361.0
2018-02-01,0.7910000085830688,0.7910000085830688,0.7910000085830688,0.7749999761581421,62477.0
2018-02-02,0.7749999761581421,0.7749999761581421,0.7749999761581421,0.7749999761581421,0.0
2018-02-05,0.75,0.7559999823570251,0.75,0.7749999761581421,262478.0
2018-02-06,0.699999988079071,0.75,0.699999988079071,0.7250000238418579,200000.0
2018-02-07,0.75,0.75,0.7480000257492065,0.7250000238418579,289145.0
2018-02-08,0.7480000257492065,0.75,0.7480000257492065,0.7250000238418579,122574.0
2018-02-09,0.75,0.7900000214576721,0.75,0.7749999761581421,461113.0
2018-02-12,0.800000011920929,0.800000011920929,0.7990000247955322,0.7749999761581421,185567.0
2018-02-13,0.800000011920929,0.800000011920929,0.800000011920929,0.7749999761581421,28218.0
2018-02-14,0.8199999928474426,0.8500000238418579,0.8199999928474426,0.8500000238418579,1409719.0
2018-02-15,0.8029999732971191,0.875,0.8029999732971191,0.8500000238418579,531837.0
2018-02-16,0.8109999895095825,0.8730000257492065,0.8109999895095825,0.8500000238418579,200235.0
2018-02-19,0.753000020980835,0.8009999990463257,0.753000020980835,0.824999988079071,917167.0
2018-02-20,0.800000011920929,0.800000011920929,0.7649999856948853,0.7749999761581421,626182.0
2018-02-21,0.7940000295639038,0.7940000295639038,0.7940000295639038,0.7749999761581421,150000.0
2018-02-22,0.7749999761581421,0.7749999761581421,0.7749999761581421,0.7749999761581421,0.0
2018-02-23,0.7900000214576721,0.7900000214576721,0.7900000214576721,0.7749999761581421,211797.0
2018-02-26,0.7749999761581421,0.7749999761581421,0.7749999761581421,0.7749999761581421,0.0
2018-02-27,0.7900000214576721,0.7900000214576721,0.7639999985694885,0.7749999761581421,215419.0
2018-02-28,0.7749999761581421,0.7749999761581421,0.7749999761581421,0.7749999761581421,0.0
2018-03-01,0.8389999866485596,0.8389999866485596,0.8389999866485596,0.824999988079071,150000.0
2018-03-02,0.824999988079071,0.824999988079071,0.824999988079071,0.824999988079071,0.0
2018-03-05,0.8349999785423279,0.8349999785423279,0.8349999785423279,0.800000011920929,59880.0
2018-03-06,0.7799999713897705,0.7799999713897705,0.7799999713897705,0.800000011920929,105596.0
2018-03-07,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
2018-03-08,0.8349999785423279,0.8349999785423279,0.8349999785423279,0.800000011920929,150000.0
2018-03-09,0.8299999833106995,0.8349999785423279,0.8299999833106995,0.800000011920929,34638.0
2018-03-12,0.800000011920929,0.800000011920929,0.7649999856948853,0.824999988079071,445000.0
2018-03-13,0.7609999775886536,0.7609999775886536,0.7609999775886536,0.824999988079071,116667.0
2018-03-14,0.75,0.8349999785423279,0.75,0.824999988079071,295223.0
2018-03-15,0.8299999833106995,0.8399999737739563,0.8299999833106995,0.8500000238418579,750540.0
2018-03-16,0.8349999785423279,0.8349999785423279,0.8349999785423279,0.8500000238418579,200000.0
2018-03-19,0.8700000047683716,0.8700000047683716,0.8029999732971191,0.8500000238418579,290178.0
2018-03-20,0.8690000176429749,0.8690000176429749,0.8690000176429749,0.8500000238418579,55351.0
2018-03-21,0.800000011920929,0.800000011920929,0.800000011920929,0.7749999761581421,165108.0
2018-03-22,0.7559999823570251,0.800000011920929,0.7559999823570251,0.7749999761581421,180147.0
2018-03-23,0.7559999823570251,0.7559999823570251,0.7200000286102295,0.7749999761581421,450539.0
2018-03-26,0.699999988079071,0.75,0.6499999761581421,0.699999988079071,2651265.0
2018-03-27,0.6700000166893005,0.7400000095367432,0.6700000166893005,0.699999988079071,121529.0
2018-03-28,0.7490000128746033,0.7490000128746033,0.6700000166893005,0.699999988079071,374923.0
2018-03-29,0.7400000095367432,0.7400000095367432,0.7400000095367432,0.699999988079071,212216.0
2018-04-03,0.6700000166893005,0.6700000166893005,0.6700000166893005,0.699999988079071,57378.0
2018-04-04,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,0.0
2018-04-05,0.7799999713897705,0.7799999713897705,0.7799999713897705,0.75,897436.0
2018-04-06,0.7699999809265137,0.800000011920929,0.7699999809265137,0.7749999761581421,495243.0
2018-04-09,0.8399999737739563,0.8399999737739563,0.7549999952316284,0.7749999761581421,224719.0
2018-04-10,0.7549999952316284,0.7549999952316284,0.7549999952316284,0.7749999761581421,106563.0
2018-04-11,0.7749999761581421,0.7749999761581421,0.7749999761581421,0.7749999761581421,0.0
2018-04-12,0.7549999952316284,0.7549999952316284,0.7549999952316284,0.7749999761581421,11730.0
2018-04-13,0.7749999761581421,0.7749999761581421,0.7749999761581421,0.7749999761581421,0.0
2018-04-16,0.7549999952316284,0.7549999952316284,0.7549999952316284,0.7749999761581421,100000.0
2018-04-17,0.8399999737739563,0.8399999737739563,0.8399999737739563,0.7749999761581421,23810.0
2018-04-18,0.7559999823570251,0.7559999823570251,0.7559999823570251,0.7749999761581421,765.0
2018-04-19,0.7549999952316284,0.7549999952316284,0.7549999952316284,0.7749999761581421,188660.0
2018-04-20,0.7749999761581421,0.7749999761581421,0.7749999761581421,0.7749999761581421,0.0
2018-04-23,0.7749999761581421,0.7749999761581421,0.7749999761581421,0.7749999761581421,0.0
2018-04-24,0.7749999761581421,0.7749999761581421,0.7749999761581421,0.7749999761581421,0.0
2018-04-25,0.7549999952316284,0.7549999952316284,0.7549999952316284,0.7749999761581421,200382.0
2018-04-26,0.7749999761581421,0.7749999761581421,0.7749999761581421,0.7749999761581421,0.0
2018-04-27,0.8100000023841858,0.8100000023841858,0.7559999823570251,0.7749999761581421,79000.0
2018-04-30,0.7250000238418579,0.7250000238418579,0.7250000238418579,0.7749999761581421,500000.0
2018-05-01,0.7749999761581421,0.7749999761581421,0.7749999761581421,0.7749999761581421,0.0
2018-05-02,0.8100000023841858,0.8100000023841858,0.7099999785423279,0.75,740417.0
2018-05-03,0.7799999713897705,0.7799999713897705,0.7799999713897705,0.7749999761581421,150000.0
2018-05-04,0.800000011920929,0.8180000185966492,0.800000011920929,0.800000011920929,350000.0
2018-05-08,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
2018-05-09,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
2018-05-10,0.8080000281333923,0.8080000281333923,0.7549999952316284,0.800000011920929,125325.0
2018-05-11,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
2018-05-14,0.75,0.7580000162124634,0.7160000205039978,0.75,688253.0
2018-05-15,0.7789999842643738,0.7789999842643738,0.7789999842643738,0.75,50000.0
2018-05-16,0.7770000100135803,0.800000011920929,0.7770000100135803,0.7749999761581421,447443.0
2018-05-17,0.800000011920929,0.800000011920929,0.7580000162124634,0.7749999761581421,17000.0
2018-05-18,0.7749999761581421,0.7749999761581421,0.7749999761581421,0.7749999761581421,0.0
2018-05-21,0.7269999980926514,0.7979999780654907,0.7250000238418579,0.7749999761581421,375036.0
2018-05-22,0.7979999780654907,1.350000023841858,0.7979999780654907,3.549999952316284,59329683.0
2018-05-23,4.440000057220459,4.999000072479248,2.009999990463257,2.1500000953674316,66799198.0
2018-05-24,2.2799999713897705,2.8499999046325684,1.875,2.200000047683716,18457406.0
2018-05-25,2.125,2.2799999713897705,1.9500000476837158,1.9500000476837158,6770408.0
2018-05-29,2.0,2.0,1.649999976158142,1.649999976158142,5152155.0
2018-05-30,1.6649999618530273,2.3949999809265137,1.6649999618530273,1.899999976158142,22355571.0
2018-05-31,1.7999999523162842,2.1700000762939453,1.7999999523162842,1.899999976158142,4493777.0
2018-06-01,1.9220000505447388,1.9220000505447388,1.7209999561309814,1.75,6561925.0
2018-06-04,1.8049999475479126,2.2750000953674316,1.7669999599456787,1.850000023841858,11647618.0
2018-06-05,1.875,1.8799999952316284,1.7549999952316284,1.850000023841858,8532670.0
2018-06-06,1.8509999513626099,2.0999999046325684,1.8509999513626099,2.049999952316284,2890424.0
2018-06-07,2.5999999046325684,2.690000057220459,2.1029999256134033,2.1500000953674316,14457510.0
2018-06-08,2.200000047683716,2.4000000953674316,2.1029999256134033,2.25,10695731.0
2018-06-11,2.2699999809265137,2.4489998817443848,2.0999999046325684,2.2300000190734863,7128777.0
2018-06-12,2.25,2.489000082015991,2.138000011444092,2.200000047683716,7438955.0
2018-06-13,2.2200000286102295,2.2750000953674316,2.0,2.0999999046325684,5344019.0
2018-06-14,2.0199999809265137,2.140000104904175,1.8209999799728394,1.899999976158142,4231640.0
2018-06-15,1.9129999876022339,2.0899999141693115,1.909999966621399,2.0,4489314.0
2018-06-18,1.9600000381469727,2.3499999046325684,1.902999997138977,2.200000047683716,9147412.0
2018-06-19,2.253000020980835,2.299999952316284,1.940999984741211,2.0,5457798.0
2018-06-20,1.9429999589920044,1.968000054359436,1.7999999523162842,1.850000023841858,4302077.0
2018-06-21,1.8799999952316284,1.8799999952316284,1.809999942779541,1.850000023841858,2565879.0
2018-06-22,1.8450000286102295,1.8450000286102295,1.725000023841858,1.8200000524520874,765528.0
2018-06-25,1.7979999780654907,1.7979999780654907,1.6929999589920044,1.774999976158142,974758.0
2018-06-26,1.7000000476837158,1.7400000095367432,1.6100000143051147,1.7000000476837158,1770837.0
2018-06-27,1.6380000114440918,1.7000000476837158,1.600000023841858,1.649999976158142,743207.0
2018-06-28,1.625,1.625,1.600000023841858,1.649999976158142,473079.0
2018-06-29,1.6230000257492065,1.6230000257492065,1.5099999904632568,1.5499999523162842,2924210.0
2018-07-02,1.5199999809265137,1.6200000047683716,1.3609999418258667,1.600000023841858,3426257.0
2018-07-03,1.5980000495910645,1.5980000495910645,1.5,1.600000023841858,831015.0
2018-07-04,1.600000023841858,1.6200000047683716,1.475000023841858,1.5499999523162842,548030.0
2018-07-05,1.4910000562667847,1.8680000305175781,1.4910000562667847,1.7000000476837158,6312001.0
2018-07-06,1.8730000257492065,1.7000000476837158,1.7000000476837158,1.7000000476837158,1767967.0
2018-07-09,1.774999976158142,1.774999976158142,1.5750000476837158,1.6749999523162842,3022673.0
2018-07-10,1.6679999828338623,1.6679999828338623,1.5499999523162842,1.600000023841858,1730349.0
2018-07-11,1.6050000190734863,1.6050000190734863,1.5499999523162842,1.600000023841858,412854.0
2018-07-12,1.555999994277954,1.7000000476837158,1.5,1.75,2479790.0
2018-07-13,1.8300000429153442,2.0,1.8209999799728394,1.9500000476837158,7153595.0
2018-07-16,2.25,2.25,1.899999976158142,2.0940001010894775,7448207.0
2018-07-17,1.9249999523162842,2.0889999866485596,1.8320000171661377,2.125,2268807.0
2018-07-18,1.9500000476837158,1.9800000190734863,1.8200000524520874,1.9500000476837158,1157454.0
2018-07-19,1.9700000286102295,1.9700000286102295,1.7999999523162842,1.850000023841858,1293994.0
2018-07-20,1.7999999523162842,1.8250000476837158,1.7100000381469727,1.75,601246.0
2018-07-23,1.7050000429153442,1.7949999570846558,1.7050000429153442,1.7999999523162842,1256523.0
2018-07-24,1.7630000114440918,2.180000066757202,1.7630000114440918,1.899999976158142,4926829.0
